d,Method,random_seed,epsilonX,epsilonEI,i,EI,y,y*,R,t (s),m (MB)
2,exactBO,8,1e-05,0.01,8,0.07888735131910055,2.088159277994214,-1.9101873427908376,11.79822415012296,9.01504,nan
2,exactBO,8,1e-05,0.01,9,0.055976551282202386,0.9686293281002458,-1.9101873427908376,14.67660451339753,8.3414,nan
2,exactBO,8,1e-05,0.01,10,0.025762393937701203,1.9999361376555307,-1.9101873427908376,18.586291686227383,10.332688,nan
2,exactBO,9,1e-05,0.01,1,0.23090468123248922,2.1921197465062447,-1.9101873427908376,0.0,2.878511,nan
2,exactBO,9,1e-05,0.01,2,0.10969141747526474,0.9333216046623207,-1.9101873427908376,1.2587981418439238,0.24059,nan
2,exactBO,9,1e-05,0.01,3,0.09337497991354599,-0.26218580637250666,-1.9101873427908376,3.649812963913579,1.053973,nan
2,exactBO,9,1e-05,0.01,4,0.13199679005260992,0.06451108494563385,-1.9101873427908376,3.97650985523172,2.163685,nan
2,exactBO,9,1e-05,0.01,5,0.19078751874434857,-0.9223604778864409,-1.9101873427908376,6.617208541287457,1.906905,nan
2,exactBO,9,1e-05,0.01,6,0.06810971389455091,0.012774123370580037,-1.9101873427908376,7.552343142544479,7.29885,nan
2,exactBO,9,1e-05,0.01,7,0.028990675919027716,-0.8446378507106274,-1.9101873427908376,7.630065769720293,5.471093,nan
2,exactBO,9,1e-05,0.01,8,0.04546618233435121,0.6397547372031143,-1.9101873427908376,9.192180984809848,6.261466,nan
2,exactBO,9,1e-05,0.01,9,0.03085773715804202,2.00012871938385,-1.9101873427908376,12.114670182080138,9.342811,nan
2,exactBO,9,1e-05,0.01,10,0.023994596636668558,-1.2237760510122078,-1.9101873427908376,14.82741034021204,7.42272,nan
2,gridBO,0,0.001,nan,1,0.04942479918583274,1.3936102777588841,-1.9101873427908376,0.0,0.577719327993691,nan
2,gridBO,0,0.001,nan,2,0.05285859483573128,-0.7155208777240607,-1.9101873427908376,2.1091311554829453,0.04499122100241948,nan
2,gridBO,0,0.001,nan,3,0.0881973552287603,-1.259242034362821,-1.9101873427908376,3.196573468760466,0.0583283829910215,nan
2,gridBO,0,0.001,nan,4,0.3310072165852053,-1.3890655434246493,-1.9101873427908376,3.5860439959459507,0.04909126801067032,nan
2,gridBO,0,0.001,nan,5,0.10534043430920899,-1.0070489897307966,-1.9101873427908376,3.9680605496398034,0.048806942999362946,nan
2,gridBO,0,0.001,nan,6,0.834176445023879,-1.6963296771747038,-1.9101873427908376,5.504381218390076,0.05111931401188485,nan
2,gridBO,0,0.001,nan,7,0.16916893264295385,-1.9088150923883713,-1.9101873427908376,6.779293709672082,0.04739357800281141,nan
2,gridBO,0,0.001,nan,8,0.04728844421691969,0.9963613255773642,-1.9101873427908376,9.684470127637816,0.050432215008186176,nan
2,gridBO,0,0.001,nan,9,0.008293276373485885,2.0281465037557904,-1.9101873427908376,13.621431723781978,0.05408199899829924,nan
2,gridBO,0,0.001,nan,10,0.005302142397382793,-1.898936201518227,-1.9101873427908376,13.631310614652122,0.05514721399231348,nan
2,gridBO,1,0.001,nan,1,0.05833866467670402,0.38067934446936214,-1.9101873427908376,0.0,0.2349021200061543,nan
2,gridBO,1,0.001,nan,2,0.10168945625685474,-0.7486579137602449,-1.9101873427908376,1.129337258229607,0.05192062200512737,nan
2,gridBO,1,0.001,nan,3,0.13440284052874155,-1.2816173745020687,-1.9101873427908376,2.1952561797132546,0.04779024100571405,nan
2,gridBO,1,0.001,nan,4,0.5048227144961238,-0.9876977854305129,-1.9101873427908376,2.4891757687848104,0.047873937990516424,nan
